Year,Locality,MSO,DrugUsage,count,sum_female,sum_male,FIPS Code,County Name
2014,Culpeper,Drug Possession,Not Reported,6,1,5,51047,Culpeper County
2014,Danville,Drug Possession,"Drugs Used, Extent Unknown",1,0,1,51590,Danville City
2014,Danville,Drug Possession,Heavy Use,12,4,8,51590,Danville City
2014,Danville,Drug Possession,Moderate Use,5,1,4,51590,Danville City
2014,Danville,Drug Possession,Not Reported,5,0,5,51590,Danville City
2014,Danville,Drug Possession,Occasional Use,4,0,4,51590,Danville City
2014,Dickenson,Drug Possession,Not Reported,1,1,0,51051,Dickenson County
2014,Essex,Drug Possession,Not Reported,1,0,1,51057,Essex County
2014,Fairfax,Drug Possession,"Drugs Used, Extent Unknown",3,1,2,51059,Fairfax County
2014,Fairfax,Drug Possession,Heavy Use,9,3,6,51059,Fairfax County
2014,Fairfax,Drug Possession,Moderate Use,7,1,6,51059,Fairfax County
2014,Fairfax,Drug Possession,Not Reported,3,0,3,51059,Fairfax County
2014,Fairfax,Drug Possession,Occasional Use,4,1,3,51059,Fairfax County
2014,Fauquier,Drug Possession,Heavy Use,6,1,5,51061,Fauquier County
2014,Fauquier,Drug Possession,Moderate Use,3,0,3,51061,Fauquier County
2014,Fauquier,Drug Possession,Not Reported,2,0,2,51061,Fauquier County
2014,Fauquier,Drug Possession,Occasional Use,2,1,1,51061,Fauquier County
2014,Fauquier,Drug Possession,Therapeutic Community,1,0,1,51061,Fauquier County
2014,Floyd,Drug Possession,"Drugs Used, Extent Unknown",1,0,1,51063,Floyd County
2014,Floyd,Drug Possession,Heavy Use,1,0,1,51063,Floyd County
2014,Floyd,Drug Possession,Not Reported,2,0,2,51063,Floyd County
2014,Franklin County,Drug Possession,"Drugs Used, Extent Unknown",1,0,1,51067,Franklin County
2014,Franklin County,Drug Possession,Heavy Use,1,0,1,51067,Franklin County
2014,Franklin County,Drug Possession,Occasional Use,1,0,1,51067,Franklin County
2014,Frederick,Drug Possession,"Drugs Used, Extent Unknown",2,1,1,51069,Frederick County
2014,Frederick,Drug Possession,Heavy Use,2,0,2,51069,Frederick County
2014,Frederick,Drug Possession,Moderate Use,4,1,3,51069,Frederick County
2014,Frederick,Drug Possession,Not Reported,6,1,5,51069,Frederick County
2014,Frederick,Drug Possession,Occasional Use,1,0,1,51069,Frederick County
2014,Fredericksburg,Drug Possession,Heavy Use,1,0,1,51630,Fredericksburg City
2014,Fredericksburg,Drug Possession,Not Reported,10,3,7,51630,Fredericksburg City
2014,Giles,Drug Possession,Moderate Use,1,0,1,51071,Giles County
2014,Giles,Drug Possession,Not Reported,2,0,2,51071,Giles County
2014,Gloucester,Drug Possession,Heavy Use,1,0,1,51073,Gloucester County
2014,Goochland,Drug Possession,Heavy Use,1,0,1,51075,Goochland County
2014,Grayson,Drug Possession,Heavy Use,2,0,2,51077,Grayson County
2014,Grayson,Drug Possession,Not Reported,3,0,3,51077,Grayson County
2014,Greensville,Drug Possession,Heavy Use,3,0,3,51081,Greensville County
2014,Greensville,Drug Possession,Moderate Use,1,0,1,51081,Greensville County
2014,Greensville,Drug Possession,Not Reported,6,2,4,51081,Greensville County
2014,Halifax,Drug Possession,Moderate Use,2,1,1,51083,Halifax County
2014,Halifax,Drug Possession,Not Reported,3,0,3,51083,Halifax County
2014,Halifax,Drug Possession,Occasional Use,2,0,2,51083,Halifax County
2014,Hampton,Drug Possession,"Drugs Used, Extent Unknown",3,1,2,51650,Hampton City
2014,Hampton,Drug Possession,Heavy Use,5,0,5,51650,Hampton City
2014,Hampton,Drug Possession,Moderate Use,5,2,3,51650,Hampton City
2014,Hampton,Drug Possession,Not Reported,4,1,3,51650,Hampton City
2014,Hampton,Drug Possession,Occasional Use,5,1,4,51650,Hampton City
2014,Hampton,Drug Possession,Therapeutic Community,2,1,1,51650,Hampton City
2014,Hanover,Drug Possession,Heavy Use,1,0,1,51085,Hanover County
2014,Hanover,Drug Possession,Not Reported,5,1,4,51085,Hanover County
2014,Henrico,Drug Possession,"Drugs Used, Extent Unknown",3,0,3,51087,Henrico County
2014,Henrico,Drug Possession,Heavy Use,4,0,4,51087,Henrico County
2014,Henrico,Drug Possession,Moderate Use,2,2,0,51087,Henrico County
2014,Henrico,Drug Possession,Not Reported,13,2,11,51087,Henrico County
2014,Henrico,Drug Possession,Occasional Use,2,0,2,51087,Henrico County
2014,Henry,Drug Possession,Not Reported,1,0,1,51089,Henry County
2014,Hopewell,Drug Possession,Moderate Use,1,0,1,51670,Hopewell City
2014,Hopewell,Drug Possession,Not Reported,1,0,1,51670,Hopewell City
2014,Isle of Wight,Drug Possession,Heavy Use,2,1,1,51093,Isle of Wight County
2014,Isle of Wight,Drug Possession,Not Reported,2,0,2,51093,Isle of Wight County
2014,King George,Drug Possession,Heavy Use,1,0,1,51099,King George County
2014,King George,Drug Possession,Not Reported,3,1,2,51099,King George County
2014,King William,Drug Possession,Heavy Use,1,0,1,51101,King William County
2014,King William,Drug Possession,Not Reported,2,0,2,51101,King William County
2014,King and Queen,Drug Possession,Heavy Use,1,0,1,51097,King and Queen County
2014,King and Queen,Drug Possession,Not Reported,1,0,1,51097,King and Queen County
2014,Lee,Drug Possession,Not Reported,1,0,1,51105,Lee County
2014,Loudoun,Drug Possession,"Drugs Used, Extent Unknown",1,0,1,51107,Loudoun County
2014,Loudoun,Drug Possession,Heavy Use,3,1,2,51107,Loudoun County
2014,Loudoun,Drug Possession,Moderate Use,2,0,2,51107,Loudoun County
2014,Loudoun,Drug Possession,Not Reported,7,2,5,51107,Loudoun County
2014,Loudoun,Drug Possession,Occasional Use,2,1,1,51107,Loudoun County
2014,Louisa,Drug Possession,Heavy Use,1,0,1,51109,Louisa County
2014,Louisa,Drug Possession,Not Reported,2,0,2,51109,Louisa County
2014,Lynchburg,Drug Possession,Heavy Use,2,0,2,51680,Lynchburg City
2014,Lynchburg,Drug Possession,Moderate Use,2,0,2,51680,Lynchburg City
2014,Lynchburg,Drug Possession,Not Reported,5,0,5,51680,Lynchburg City
2014,Madison,Drug Possession,Heavy Use,1,0,1,51113,Madison County
2014,Martinsville,Drug Possession,Drugs Not Used,1,0,1,51690,Martinsville City
2014,Martinsville,Drug Possession,"Drugs Used, Extent Unknown",1,1,0,51690,Martinsville City
2014,Martinsville,Drug Possession,Heavy Use,1,0,1,51690,Martinsville City
2014,Martinsville,Drug Possession,Moderate Use,2,1,1,51690,Martinsville City
2014,Martinsville,Drug Possession,Not Reported,2,1,1,51690,Martinsville City
2014,Martinsville,Drug Possession,Occasional Use,1,0,1,51690,Martinsville City
2014,Mathews,Drug Possession,Occasional Use,1,0,1,51115,Mathews County
2014,Mecklenburg,Drug Possession,"Drugs Used, Extent Unknown",1,0,1,51117,Mecklenburg County
2014,Montgomery,Drug Possession,Not Reported,7,2,5,51121,Montgomery County
2014,Nelson,Drug Possession,Moderate Use,1,0,1,51125,Nelson County
2014,New Kent,Drug Possession,Moderate Use,1,0,1,51127,New Kent County
2014,Newport News,Drug Possession,"Drugs Used, Extent Unknown",6,3,3,51700,Newport News City
2014,Newport News,Drug Possession,Heavy Use,6,2,4,51700,Newport News City
2014,Newport News,Drug Possession,Moderate Use,5,0,5,51700,Newport News City
2014,Newport News,Drug Possession,Not Reported,12,2,10,51700,Newport News City
2014,Newport News,Drug Possession,Occasional Use,1,0,1,51700,Newport News City
2014,Newport News,Drug Possession,Therapeutic Community,2,0,2,51700,Newport News City
2014,Norfolk,Drug Possession,"Drugs Used, Extent Unknown",4,0,4,51710,Norfolk City
2014,Norfolk,Drug Possession,Heavy Use,10,1,9,51710,Norfolk City
2014,Norfolk,Drug Possession,Moderate Use,10,0,10,51710,Norfolk City
2014,Norfolk,Drug Possession,Not Reported,18,6,12,51710,Norfolk City
2014,Norfolk,Drug Possession,Occasional Use,2,0,2,51710,Norfolk City
2014,Norfolk,Drug Possession,Therapeutic Community,2,0,2,51710,Norfolk City
2014,Northampton,Drug Possession,Moderate Use,1,0,1,51131,Northampton County
2014,Northampton,Drug Possession,Not Reported,3,1,2,51131,Northampton County
2014,Northumberland,Drug Possession,Not Reported,1,0,1,51133,Northumberland County
2014,Orange,Drug Possession,Heavy Use,1,0,1,51137,Orange County
2014,Page,Drug Possession,Heavy Use,4,1,3,51139,Page County
2014,Page,Drug Possession,Moderate Use,2,1,1,51139,Page County
2014,Page,Drug Possession,Not Reported,6,1,5,51139,Page County
2014,Page,Drug Possession,Occasional Use,1,1,0,51139,Page County
2014,Patrick,Drug Possession,Not Reported,1,0,1,51141,Patrick County
2014,Petersburg,Drug Possession,Heavy Use,1,0,1,51730,Petersburg City
2014,Petersburg,Drug Possession,Moderate Use,2,0,2,51730,Petersburg City
2014,Petersburg,Drug Possession,Not Reported,5,0,5,51730,Petersburg City
2014,Petersburg,Drug Possession,Occasional Use,2,0,2,51730,Petersburg City
2014,Pittsylvania,Drug Possession,Heavy Use,3,2,1,51143,Pittsylvania County
2014,Portsmouth,Drug Possession,Drugs Not Used,1,0,1,51740,Portsmouth City
2014,Portsmouth,Drug Possession,"Drugs Used, Extent Unknown",2,0,2,51740,Portsmouth City
2014,Portsmouth,Drug Possession,Heavy Use,14,7,7,51740,Portsmouth City
2014,Portsmouth,Drug Possession,Moderate Use,8,1,7,51740,Portsmouth City
2014,Portsmouth,Drug Possession,Not Reported,14,3,11,51740,Portsmouth City
2014,Portsmouth,Drug Possession,Occasional Use,3,0,3,51740,Portsmouth City
2014,Portsmouth,Drug Possession,Therapeutic Community,1,0,1,51740,Portsmouth City
2014,Prince Edward,Drug Possession,Moderate Use,1,0,1,51147,Prince Edward County
2014,Prince George,Drug Possession,Heavy Use,1,0,1,51149,Prince George County
2014,Prince George,Drug Possession,Moderate Use,1,0,1,51149,Prince George County
2014,Prince George,Drug Possession,Not Reported,4,0,4,51149,Prince George County
2014,Prince William,Drug Possession,Drugs Not Used,1,0,1,51153,Prince William County
2014,Prince William,Drug Possession,"Drugs Used, Extent Unknown",3,0,3,51153,Prince William County
2014,Prince William,Drug Possession,Heavy Use,14,3,11,51153,Prince William County
2014,Prince William,Drug Possession,Moderate Use,7,2,5,51153,Prince William County
2014,Prince William,Drug Possession,Not Reported,7,2,5,51153,Prince William County
2014,Prince William,Drug Possession,Occasional Use,5,0,5,51153,Prince William County
2014,Pulaski,Drug Possession,Moderate Use,1,0,1,51155,Pulaski County
2014,Pulaski,Drug Possession,Not Reported,5,1,4,51155,Pulaski County
2014,Radford,Drug Possession,Heavy Use,1,0,1,51750,Radford City
2014,Radford,Drug Possession,Not Reported,3,1,2,51750,Radford City
2014,Radford,Drug Possession,Occasional Use,1,0,1,51750,Radford City
2014,Rappahannock,Drug Possession,Heavy Use,2,1,1,51157,Rappahannock County
2014,Rappahannock,Drug Possession,Not Reported,1,1,0,51157,Rappahannock County
2014,Richmond City,Drug Possession,"Drugs Used, Extent Unknown",2,0,2,51760,Richmond City
2014,Richmond City,Drug Possession,Heavy Use,11,2,9,51760,Richmond City
2014,Richmond City,Drug Possession,Moderate Use,7,0,7,51760,Richmond City
2014,Richmond City,Drug Possession,Not Reported,13,2,11,51760,Richmond City
2014,Richmond City,Drug Possession,Occasional Use,6,0,6,51760,Richmond City
2014,Richmond City,Drug Possession,Therapeutic Community,1,0,1,51760,Richmond City
2014,Richmond County,Drug Possession,Not Reported,1,0,1,51159,Richmond County
2014,Roanoke City,Drug Possession,"Drugs Used, Extent Unknown",1,0,1,51770,Roanoke City
2014,Roanoke City,Drug Possession,Heavy Use,2,0,2,51770,Roanoke City
2014,Roanoke City,Drug Possession,Moderate Use,3,0,3,51770,Roanoke City
2014,Roanoke City,Drug Possession,Not Reported,6,0,6,51770,Roanoke City
2014,Roanoke County,Drug Possession,Not Reported,1,0,1,51161,Roanoke County
2014,Roanoke County,Drug Possession,Occasional Use,1,0,1,51161,Roanoke County
2014,Rockbridge,Drug Possession,Not Reported,2,1,1,51163,Rockbridge County
2014,Rockingham,Drug Possession,"Drugs Used, Extent Unknown",2,0,2,51165,Rockingham County
2014,Rockingham,Drug Possession,Heavy Use,1,1,0,51165,Rockingham County
2014,Rockingham,Drug Possession,Moderate Use,3,0,3,51165,Rockingham County
2014,Rockingham,Drug Possession,Not Reported,8,1,7,51165,Rockingham County
2014,Rockingham,Drug Possession,Occasional Use,3,1,2,51165,Rockingham County
2014,Russell,Drug Possession,Moderate Use,1,1,0,51167,Russell County
2014,Russell,Drug Possession,Not Reported,1,0,1,51167,Russell County
2014,Salem,Drug Possession,Moderate Use,1,0,1,51775,Salem City
2014,Salem,Drug Possession,Not Reported,3,0,3,51775,Salem City
2014,Scott,Drug Possession,Heavy Use,2,1,1,51169,Scott County
2014,Scott,Drug Possession,Not Reported,1,0,1,51169,Scott County
2014,Shenandoah,Drug Possession,Moderate Use,1,0,1,51171,Shenandoah County
2014,Shenandoah,Drug Possession,Not Reported,2,1,1,51171,Shenandoah County
2014,Shenandoah,Drug Possession,Occasional Use,1,0,1,51171,Shenandoah County
2014,Smyth,Drug Possession,Heavy Use,3,1,2,51173,Smyth County
2014,Smyth,Drug Possession,Not Reported,2,1,1,51173,Smyth County
2014,Southampton,Drug Possession,Heavy Use,3,3,0,51175,Southampton County
2014,Southampton,Drug Possession,Not Reported,1,1,0,51175,Southampton County
2014,Southampton,Drug Possession,Occasional Use,1,1,0,51175,Southampton County
2014,Spotsylvania,Drug Possession,Heavy Use,2,1,1,51177,Spotsylvania County
2014,Spotsylvania,Drug Possession,Moderate Use,2,0,2,51177,Spotsylvania County
2014,Spotsylvania,Drug Possession,Not Reported,13,5,8,51177,Spotsylvania County
2014,Spotsylvania,Drug Possession,Occasional Use,1,0,1,51177,Spotsylvania County
2014,Stafford,Drug Possession,Heavy Use,3,0,3,51179,Stafford County
2014,Stafford,Drug Possession,Moderate Use,1,1,0,51179,Stafford County
2014,Stafford,Drug Possession,Not Reported,8,2,6,51179,Stafford County
2014,Stafford,Drug Possession,Occasional Use,1,1,0,51179,Stafford County
2014,Stafford,Drug Possession,Therapeutic Community,2,0,2,51179,Stafford County
2014,Staunton,Drug Possession,"Drugs Used, Extent Unknown",1,0,1,51790,Staunton City
2014,Staunton,Drug Possession,Not Reported,3,1,2,51790,Staunton City
2014,Suffolk,Drug Possession,"Drugs Used, Extent Unknown",2,1,1,51800,Suffolk City
2014,Suffolk,Drug Possession,Heavy Use,4,1,3,51800,Suffolk City
2014,Suffolk,Drug Possession,Not Reported,2,0,2,51800,Suffolk City
2014,Suffolk,Drug Possession,Occasional Use,3,0,3,51800,Suffolk City
2014,Sussex,Drug Possession,"Drugs Used, Extent Unknown",1,0,1,51183,Sussex County
2014,Sussex,Drug Possession,Not Reported,1,0,1,51183,Sussex County
2014,Tazewell,Drug Possession,"Drugs Used, Extent Unknown",2,0,2,51185,Tazewell County
2014,Tazewell,Drug Possession,Heavy Use,1,0,1,51185,Tazewell County
2014,Tazewell,Drug Possession,Moderate Use,2,0,2,51185,Tazewell County
2014,Tazewell,Drug Possession,Not Reported,2,0,2,51185,Tazewell County
2014,Virginia Beach,Drug Possession,"Drugs Used, Extent Unknown",4,2,2,51810,Virginia Beach City
2014,Virginia Beach,Drug Possession,Heavy Use,11,5,6,51810,Virginia Beach City
2014,Virginia Beach,Drug Possession,Moderate Use,6,1,5,51810,Virginia Beach City
2014,Virginia Beach,Drug Possession,Not Reported,10,2,8,51810,Virginia Beach City
2014,Virginia Beach,Drug Possession,Occasional Use,9,0,9,51810,Virginia Beach City
2014,Warren,Drug Possession,Not Reported,3,0,3,51187,Warren County
2014,Washington,Drug Possession,Moderate Use,1,0,1,51191,Washington County
2014,Washington,Drug Possession,Not Reported,8,2,6,51191,Washington County
2014,Waynesboro,Drug Possession,Heavy Use,2,1,1,51820,Waynesboro City
2014,Waynesboro,Drug Possession,Not Reported,8,3,5,51820,Waynesboro City
2014,Waynesboro,Drug Possession,Occasional Use,2,0,2,51820,Waynesboro City
2014,Williamsburg,Drug Possession,Heavy Use,1,0,1,51830,Williamsburg City
2014,Williamsburg,Drug Possession,Moderate Use,1,0,1,51830,Williamsburg City
2014,Williamsburg,Drug Possession,Not Reported,1,1,0,51830,Williamsburg City
2014,Williamsburg,Drug Possession,Occasional Use,1,0,1,51830,Williamsburg City
2014,Wise,Drug Possession,Not Reported,6,0,6,51195,Wise County
2014,Wythe,Drug Possession,Heavy Use,1,0,1,51197,Wythe County
2014,Wythe,Drug Possession,Not Reported,2,0,2,51197,Wythe County
2014,Wythe,Drug Possession,Occasional Use,1,1,0,51197,Wythe County
2014,York,Drug Possession,"Drugs Used, Extent Unknown",1,1,0,51199,York County
2014,York,Drug Possession,Heavy Use,2,0,2,51199,York County
2014,York,Drug Possession,Not Reported,4,1,3,51199,York County
2015,Albemarle,Drug Possession,Heavy Use,1,1,0,51003,Albemarle County
2015,Albemarle,Drug Possession,Not Reported,4,0,4,51003,Albemarle County
2015,Albemarle,Drug Possession,Occasional Use,1,0,1,51003,Albemarle County
2015,Alexandria,Drug Possession,Not Reported,3,0,3,51510,Alexandria City
2015,Alleghany,Drug Possession,Heavy Use,1,0,1,51005,Alleghany County
2015,Alleghany,Drug Possession,Not Reported,3,1,2,51005,Alleghany County
2015,Alleghany,Drug Possession,Therapeutic Community,1,0,1,51005,Alleghany County
2015,Amherst,Drug Possession,Not Reported,1,1,0,51009,Amherst County
2015,Arlington,Drug Possession,"Drugs Used, Extent Unknown",1,0,1,51013,Arlington County
2015,Arlington,Drug Possession,Heavy Use,1,0,1,51013,Arlington County
2015,Arlington,Drug Possession,Moderate Use,2,0,2,51013,Arlington County
2015,Arlington,Drug Possession,Not Reported,2,0,2,51013,Arlington County
2015,Arlington,Drug Possession,Occasional Use,2,0,2,51013,Arlington County
2015,Augusta,Drug Possession,"Drugs Used, Extent Unknown",2,1,1,51015,Augusta County
2015,Augusta,Drug Possession,Heavy Use,1,0,1,51015,Augusta County
2015,Augusta,Drug Possession,Moderate Use,1,0,1,51015,Augusta County
2015,Augusta,Drug Possession,Not Reported,2,0,2,51015,Augusta County
2015,Bath,Drug Possession,Heavy Use,1,1,0,51017,Bath County
2015,Botetourt,Drug Possession,Not Reported,2,2,0,51023,Botetourt County
2015,Bristol,Drug Possession,Heavy Use,1,0,1,51520,Bristol City
2015,Bristol,Drug Possession,Not Reported,1,0,1,51520,Bristol City
2015,Brunswick,Drug Possession,Not Reported,1,0,1,51025,Brunswick County
2015,Buchanan,Drug Possession,Heavy Use,1,1,0,51027,Buchanan County
2015,Buchanan,Drug Possession,Not Reported,1,0,1,51027,Buchanan County
2015,Buckingham,Drug Possession,Heavy Use,1,0,1,51029,Buckingham County
2015,Buckingham,Drug Possession,Not Reported,1,0,1,51029,Buckingham County
2015,Buena Vista,Drug Possession,Not Reported,1,0,1,,
2015,Caroline,Drug Possession,Not Reported,2,0,2,51033,Caroline County
2015,Carroll,Drug Possession,Not Reported,4,0,4,51035,Carroll County
