FIPS_Code,Type,Rate_x,FIPS_County_Code,Rate_y,Percent_below_poverty_level_Estimate_Population_for_whom_poverty_status_is_determined,"Percent_below_poverty_level_Estimate_White_alone,_not_Hispanic_or_Latino",Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__50_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__125_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__150_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__185_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__200_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__300_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__400_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__500_percent_of_poverty_level,Percent_below_poverty_level_Estimate_UNRELATED_INDIVIDUALS_FOR_WHOM_POVERTY_STATUS_IS_DETERMINED,"Percent_below_poverty_level_Estimate_Worked_fulltime,_yearround_in_the_past_12_months","Percent_below_poverty_level_Estimate_Worked_less_than_fulltime,_yearround_in_the_past_12_months",Percent_below_poverty_level_Estimate_Did_not_work,Percent_with_a_disability_Estimate_Total_civilian_noninstitutionalized_population,"Percent_with_a_disability_Estimate_White_alone,_not_Hispanic_or_Latino",Percent_households_receiving_food_stamps/SNAP_Estimate_Households,Percent_households_not_receiving_food_stamps/SNAP_Estimate_Households,Percent_Estimate_HOUSEHOLD_TYPE__Marriedcouple_family,Percent_households_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Marriedcouple_family,Percent_households_not_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Marriedcouple_family,Percent_Estimate_HOUSEHOLD_TYPE__Other_family:,Percent_households_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Other_family:,Percent_households_not_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Other_family:,Percent_Estimate_HOUSEHOLD_TYPE__Nonfamily_households,Percent_households_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Nonfamily_households,Percent_households_not_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Nonfamily_households,Percent_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Percent_households_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Percent_households_not_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Percent_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_poverty_level,Percent_households_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_poverty_level,Percent_households_not_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_poverty_level,Percent_Estimate_DISABILITY_STATUS__With_one_or_more_people_with_a_disability,Percent_households_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_one_or_more_people_with_a_disability,Percent_households_not_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_one_or_more_people_with_a_disability,Percent_Estimate_DISABILITY_STATUS__With_no_persons_with_a_disability,Percent_households_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_no_persons_with_a_disability,Percent_households_not_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_no_persons_with_a_disability,"Percent_Estimate_White_alone,_not_Hispanic_or_Latino","Percent_households_receiving_food_stamps/SNAP_Estimate_White_alone,_not_Hispanic_or_Latino","Percent_households_not_receiving_food_stamps/SNAP_Estimate_White_alone,_not_Hispanic_or_Latino",Percent_households_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__No_workers_in_past_12_months,Percent_households_not_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__No_workers_in_past_12_months,Percent_households_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__1_worker_in_past_12_months,Percent_households_not_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__1_worker_in_past_12_months,Percent_Estimate_WORK_STATUS__Families__2_or_more_workers_in_past_12_months,Percent_households_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__2_or_more_workers_in_past_12_months,Percent_households_not_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__2_or_more_workers_in_past_12_months,"Labor_Force_Participation_Rate_Estimate_White_alone,_not_Hispanic_or_Latino","Unemployment_rate_Estimate_White_alone,_not_Hispanic_or_Latino",Labor_Force_Participation_Rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Unemployment_rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Labor_Force_Participation_Rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_the_poverty_level,Unemployment_rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_the_poverty_level,Labor_Force_Participation_Rate_Estimate_DISABILITY_STATUS__With_any_disability,Unemployment_rate_Estimate_DISABILITY_STATUS__With_any_disability
51127,Reported Hepatitis C (1830 year olds),67.5,51127,61.6,7,6.7,694,1835,2144,2356,2617,5400,9278,12278,18.9,3.5,36.9,22.7,10.9,10.5,7,93,63.6,24.4,66.5,14,44.7,11.7,22.5,30.9,21.8,6.6,46.5,3.6,93.4,53.5,96.4,24.1,46.1,22.4,75.9,53.9,77.6,85,74.2,85.9,33.6,11.4,37.9,25.5,60.9,28.5,63.1,69.4,5.6,55.2,15.7,84.5,4.5,45.8,12.8
51131,Diagnosed HIV,16.5,51131,112.7,23,13.6,1141,3669,4026,5065,5292,7568,8869,10034,34.9,5.6,37.3,50.7,13.3,13.6,16.7,83.3,41.1,16.6,46,18.3,45,13,40.6,38.4,41.1,23.1,63.3,15,76.9,36.7,85,23.1,29,21.9,76.9,71,78.1,57.6,26.1,64,34.2,22.6,35.7,34.2,40.9,30.1,43.2,51,4.4,56.3,34.8,79.7,5.7,42.9,18.3
51131,ED Heroin Overdose,0,51131,112.7,23,13.6,1141,3669,4026,5065,5292,7568,8869,10034,34.9,5.6,37.3,50.7,13.3,13.6,16.7,83.3,41.1,16.6,46,18.3,45,13,40.6,38.4,41.1,23.1,63.3,15,76.9,36.7,85,23.1,29,21.9,76.9,71,78.1,57.6,26.1,64,34.2,22.6,35.7,34.2,40.9,30.1,43.2,51,4.4,56.3,34.8,79.7,5.7,42.9,18.3
51131,ED Opioid Overdose,139.9,51131,112.7,23,13.6,1141,3669,4026,5065,5292,7568,8869,10034,34.9,5.6,37.3,50.7,13.3,13.6,16.7,83.3,41.1,16.6,46,18.3,45,13,40.6,38.4,41.1,23.1,63.3,15,76.9,36.7,85,23.1,29,21.9,76.9,71,78.1,57.6,26.1,64,34.2,22.6,35.7,34.2,40.9,30.1,43.2,51,4.4,56.3,34.8,79.7,5.7,42.9,18.3
51131,EMS Narcan,16.5,51131,112.7,23,13.6,1141,3669,4026,5065,5292,7568,8869,10034,34.9,5.6,37.3,50.7,13.3,13.6,16.7,83.3,41.1,16.6,46,18.3,45,13,40.6,38.4,41.1,23.1,63.3,15,76.9,36.7,85,23.1,29,21.9,76.9,71,78.1,57.6,26.1,64,34.2,22.6,35.7,34.2,40.9,30.1,43.2,51,4.4,56.3,34.8,79.7,5.7,42.9,18.3
51131,Fatal Fentanyl and/or Heroin Overdose,0,51131,112.7,23,13.6,1141,3669,4026,5065,5292,7568,8869,10034,34.9,5.6,37.3,50.7,13.3,13.6,16.7,83.3,41.1,16.6,46,18.3,45,13,40.6,38.4,41.1,23.1,63.3,15,76.9,36.7,85,23.1,29,21.9,76.9,71,78.1,57.6,26.1,64,34.2,22.6,35.7,34.2,40.9,30.1,43.2,51,4.4,56.3,34.8,79.7,5.7,42.9,18.3
51131,Fatal Prescription Opioid Overdose,0,51131,112.7,23,13.6,1141,3669,4026,5065,5292,7568,8869,10034,34.9,5.6,37.3,50.7,13.3,13.6,16.7,83.3,41.1,16.6,46,18.3,45,13,40.6,38.4,41.1,23.1,63.3,15,76.9,36.7,85,23.1,29,21.9,76.9,71,78.1,57.6,26.1,64,34.2,22.6,35.7,34.2,40.9,30.1,43.2,51,4.4,56.3,34.8,79.7,5.7,42.9,18.3
51131,Neonatal Abstinance Syndrome,8.6,51131,112.7,23,13.6,1141,3669,4026,5065,5292,7568,8869,10034,34.9,5.6,37.3,50.7,13.3,13.6,16.7,83.3,41.1,16.6,46,18.3,45,13,40.6,38.4,41.1,23.1,63.3,15,76.9,36.7,85,23.1,29,21.9,76.9,71,78.1,57.6,26.1,64,34.2,22.6,35.7,34.2,40.9,30.1,43.2,51,4.4,56.3,34.8,79.7,5.7,42.9,18.3
51131,Reported Hepatitis C (1830 year olds),0,51131,112.7,23,13.6,1141,3669,4026,5065,5292,7568,8869,10034,34.9,5.6,37.3,50.7,13.3,13.6,16.7,83.3,41.1,16.6,46,18.3,45,13,40.6,38.4,41.1,23.1,63.3,15,76.9,36.7,85,23.1,29,21.9,76.9,71,78.1,57.6,26.1,64,34.2,22.6,35.7,34.2,40.9,30.1,43.2,51,4.4,56.3,34.8,79.7,5.7,42.9,18.3
51133,Diagnosed HIV,8.2,51133,34.9,11,5.2,453,1779,2421,3400,3893,6387,7636,9019,19,0,33,27.9,15.2,17.9,8.8,91.2,54.3,25.7,57.1,14.2,42.1,11.5,31.4,32.2,31.3,11.7,51.9,7.8,88.3,48.1,92.2,28,61.2,24.8,72,38.8,75.2,74.7,53.1,76.8,22.8,27.8,53.6,29.6,41,23.6,42.6,47.1,6.5,61,20.5,78.5,5.2,35.8,18.2
51133,ED Heroin Overdose,8.2,51133,34.9,11,5.2,453,1779,2421,3400,3893,6387,7636,9019,19,0,33,27.9,15.2,17.9,8.8,91.2,54.3,25.7,57.1,14.2,42.1,11.5,31.4,32.2,31.3,11.7,51.9,7.8,88.3,48.1,92.2,28,61.2,24.8,72,38.8,75.2,74.7,53.1,76.8,22.8,27.8,53.6,29.6,41,23.6,42.6,47.1,6.5,61,20.5,78.5,5.2,35.8,18.2
51133,ED Opioid Overdose,32.7,51133,34.9,11,5.2,453,1779,2421,3400,3893,6387,7636,9019,19,0,33,27.9,15.2,17.9,8.8,91.2,54.3,25.7,57.1,14.2,42.1,11.5,31.4,32.2,31.3,11.7,51.9,7.8,88.3,48.1,92.2,28,61.2,24.8,72,38.8,75.2,74.7,53.1,76.8,22.8,27.8,53.6,29.6,41,23.6,42.6,47.1,6.5,61,20.5,78.5,5.2,35.8,18.2
51133,EMS Narcan,8.2,51133,34.9,11,5.2,453,1779,2421,3400,3893,6387,7636,9019,19,0,33,27.9,15.2,17.9,8.8,91.2,54.3,25.7,57.1,14.2,42.1,11.5,31.4,32.2,31.3,11.7,51.9,7.8,88.3,48.1,92.2,28,61.2,24.8,72,38.8,75.2,74.7,53.1,76.8,22.8,27.8,53.6,29.6,41,23.6,42.6,47.1,6.5,61,20.5,78.5,5.2,35.8,18.2
51133,Fatal Fentanyl and/or Heroin Overdose,8.2,51133,34.9,11,5.2,453,1779,2421,3400,3893,6387,7636,9019,19,0,33,27.9,15.2,17.9,8.8,91.2,54.3,25.7,57.1,14.2,42.1,11.5,31.4,32.2,31.3,11.7,51.9,7.8,88.3,48.1,92.2,28,61.2,24.8,72,38.8,75.2,74.7,53.1,76.8,22.8,27.8,53.6,29.6,41,23.6,42.6,47.1,6.5,61,20.5,78.5,5.2,35.8,18.2
51133,Fatal Prescription Opioid Overdose,0,51133,34.9,11,5.2,453,1779,2421,3400,3893,6387,7636,9019,19,0,33,27.9,15.2,17.9,8.8,91.2,54.3,25.7,57.1,14.2,42.1,11.5,31.4,32.2,31.3,11.7,51.9,7.8,88.3,48.1,92.2,28,61.2,24.8,72,38.8,75.2,74.7,53.1,76.8,22.8,27.8,53.6,29.6,41,23.6,42.6,47.1,6.5,61,20.5,78.5,5.2,35.8,18.2
51133,Neonatal Abstinance Syndrome,0,51133,34.9,11,5.2,453,1779,2421,3400,3893,6387,7636,9019,19,0,33,27.9,15.2,17.9,8.8,91.2,54.3,25.7,57.1,14.2,42.1,11.5,31.4,32.2,31.3,11.7,51.9,7.8,88.3,48.1,92.2,28,61.2,24.8,72,38.8,75.2,74.7,53.1,76.8,22.8,27.8,53.6,29.6,41,23.6,42.6,47.1,6.5,61,20.5,78.5,5.2,35.8,18.2
51133,Reported Hepatitis C (1830 year olds),78.1,51133,34.9,11,5.2,453,1779,2421,3400,3893,6387,7636,9019,19,0,33,27.9,15.2,17.9,8.8,91.2,54.3,25.7,57.1,14.2,42.1,11.5,31.4,32.2,31.3,11.7,51.9,7.8,88.3,48.1,92.2,28,61.2,24.8,72,38.8,75.2,74.7,53.1,76.8,22.8,27.8,53.6,29.6,41,23.6,42.6,47.1,6.5,61,20.5,78.5,5.2,35.8,18.2
51135,Diagnosed HIV,44.7,51135,64.3,24.1,18.7,1540,4415,5266,6396,6868,9044,11188,12352,38.2,1.2,46,49.6,18.6,17.4,23.5,76.5,44.2,26.6,49.7,23.2,48.4,15.4,32.6,25,34.9,22,60,10.3,78,40,89.7,32.6,47.4,28.1,67.4,52.6,71.9,60.9,36.6,68.4,22.6,17.7,55.4,33.1,42.1,21.9,49.2,51.5,4.4,39.5,33.7,75.7,6.5,27.8,41.5
51135,ED Heroin Overdose,6.4,51135,64.3,24.1,18.7,1540,4415,5266,6396,6868,9044,11188,12352,38.2,1.2,46,49.6,18.6,17.4,23.5,76.5,44.2,26.6,49.7,23.2,48.4,15.4,32.6,25,34.9,22,60,10.3,78,40,89.7,32.6,47.4,28.1,67.4,52.6,71.9,60.9,36.6,68.4,22.6,17.7,55.4,33.1,42.1,21.9,49.2,51.5,4.4,39.5,33.7,75.7,6.5,27.8,41.5
51135,ED Opioid Overdose,121.2,51135,64.3,24.1,18.7,1540,4415,5266,6396,6868,9044,11188,12352,38.2,1.2,46,49.6,18.6,17.4,23.5,76.5,44.2,26.6,49.7,23.2,48.4,15.4,32.6,25,34.9,22,60,10.3,78,40,89.7,32.6,47.4,28.1,67.4,52.6,71.9,60.9,36.6,68.4,22.6,17.7,55.4,33.1,42.1,21.9,49.2,51.5,4.4,39.5,33.7,75.7,6.5,27.8,41.5
51135,EMS Narcan,57.4,51135,64.3,24.1,18.7,1540,4415,5266,6396,6868,9044,11188,12352,38.2,1.2,46,49.6,18.6,17.4,23.5,76.5,44.2,26.6,49.7,23.2,48.4,15.4,32.6,25,34.9,22,60,10.3,78,40,89.7,32.6,47.4,28.1,67.4,52.6,71.9,60.9,36.6,68.4,22.6,17.7,55.4,33.1,42.1,21.9,49.2,51.5,4.4,39.5,33.7,75.7,6.5,27.8,41.5
51135,Fatal Fentanyl and/or Heroin Overdose,0,51135,64.3,24.1,18.7,1540,4415,5266,6396,6868,9044,11188,12352,38.2,1.2,46,49.6,18.6,17.4,23.5,76.5,44.2,26.6,49.7,23.2,48.4,15.4,32.6,25,34.9,22,60,10.3,78,40,89.7,32.6,47.4,28.1,67.4,52.6,71.9,60.9,36.6,68.4,22.6,17.7,55.4,33.1,42.1,21.9,49.2,51.5,4.4,39.5,33.7,75.7,6.5,27.8,41.5
51135,Fatal Prescription Opioid Overdose,0,51135,64.3,24.1,18.7,1540,4415,5266,6396,6868,9044,11188,12352,38.2,1.2,46,49.6,18.6,17.4,23.5,76.5,44.2,26.6,49.7,23.2,48.4,15.4,32.6,25,34.9,22,60,10.3,78,40,89.7,32.6,47.4,28.1,67.4,52.6,71.9,60.9,36.6,68.4,22.6,17.7,55.4,33.1,42.1,21.9,49.2,51.5,4.4,39.5,33.7,75.7,6.5,27.8,41.5
51135,Neonatal Abstinance Syndrome,0,51135,64.3,24.1,18.7,1540,4415,5266,6396,6868,9044,11188,12352,38.2,1.2,46,49.6,18.6,17.4,23.5,76.5,44.2,26.6,49.7,23.2,48.4,15.4,32.6,25,34.9,22,60,10.3,78,40,89.7,32.6,47.4,28.1,67.4,52.6,71.9,60.9,36.6,68.4,22.6,17.7,55.4,33.1,42.1,21.9,49.2,51.5,4.4,39.5,33.7,75.7,6.5,27.8,41.5
51135,Reported Hepatitis C (1830 year olds),77.2,51135,64.3,24.1,18.7,1540,4415,5266,6396,6868,9044,11188,12352,38.2,1.2,46,49.6,18.6,17.4,23.5,76.5,44.2,26.6,49.7,23.2,48.4,15.4,32.6,25,34.9,22,60,10.3,78,40,89.7,32.6,47.4,28.1,67.4,52.6,71.9,60.9,36.6,68.4,22.6,17.7,55.4,33.1,42.1,21.9,49.2,51.5,4.4,39.5,33.7,75.7,6.5,27.8,41.5
51137,Diagnosed HIV,5.7,51137,96.6,12.1,11.3,1453,5441,6600,8250,9534,16415,20555,23946,21.3,1.4,31.2,40.3,14.5,14.5,8.9,91.1,56.7,39,58.5,15.9,42.7,13.3,27.3,18.3,28.2,10.8,48.9,7,89.2,51.1,93,28.6,51.2,26.4,71.4,48.8,73.6,83.4,55.4,86.2,19.7,18.4,34.1,34.7,46.9,46.2,46.9,57.5,6.6,49.5,25.8,81.3,6,37.8,19.3
51137,ED Heroin Overdose,39.6,51137,96.6,12.1,11.3,1453,5441,6600,8250,9534,16415,20555,23946,21.3,1.4,31.2,40.3,14.5,14.5,8.9,91.1,56.7,39,58.5,15.9,42.7,13.3,27.3,18.3,28.2,10.8,48.9,7,89.2,51.1,93,28.6,51.2,26.4,71.4,48.8,73.6,83.4,55.4,86.2,19.7,18.4,34.1,34.7,46.9,46.2,46.9,57.5,6.6,49.5,25.8,81.3,6,37.8,19.3
51137,ED Opioid Overdose,220.4,51137,96.6,12.1,11.3,1453,5441,6600,8250,9534,16415,20555,23946,21.3,1.4,31.2,40.3,14.5,14.5,8.9,91.1,56.7,39,58.5,15.9,42.7,13.3,27.3,18.3,28.2,10.8,48.9,7,89.2,51.1,93,28.6,51.2,26.4,71.4,48.8,73.6,83.4,55.4,86.2,19.7,18.4,34.1,34.7,46.9,46.2,46.9,57.5,6.6,49.5,25.8,81.3,6,37.8,19.3
51137,EMS Narcan,39.6,51137,96.6,12.1,11.3,1453,5441,6600,8250,9534,16415,20555,23946,21.3,1.4,31.2,40.3,14.5,14.5,8.9,91.1,56.7,39,58.5,15.9,42.7,13.3,27.3,18.3,28.2,10.8,48.9,7,89.2,51.1,93,28.6,51.2,26.4,71.4,48.8,73.6,83.4,55.4,86.2,19.7,18.4,34.1,34.7,46.9,46.2,46.9,57.5,6.6,49.5,25.8,81.3,6,37.8,19.3
51137,Fatal Fentanyl and/or Heroin Overdose,11.3,51137,96.6,12.1,11.3,1453,5441,6600,8250,9534,16415,20555,23946,21.3,1.4,31.2,40.3,14.5,14.5,8.9,91.1,56.7,39,58.5,15.9,42.7,13.3,27.3,18.3,28.2,10.8,48.9,7,89.2,51.1,93,28.6,51.2,26.4,71.4,48.8,73.6,83.4,55.4,86.2,19.7,18.4,34.1,34.7,46.9,46.2,46.9,57.5,6.6,49.5,25.8,81.3,6,37.8,19.3
51137,Fatal Prescription Opioid Overdose,11.3,51137,96.6,12.1,11.3,1453,5441,6600,8250,9534,16415,20555,23946,21.3,1.4,31.2,40.3,14.5,14.5,8.9,91.1,56.7,39,58.5,15.9,42.7,13.3,27.3,18.3,28.2,10.8,48.9,7,89.2,51.1,93,28.6,51.2,26.4,71.4,48.8,73.6,83.4,55.4,86.2,19.7,18.4,34.1,34.7,46.9,46.2,46.9,57.5,6.6,49.5,25.8,81.3,6,37.8,19.3
51137,Neonatal Abstinance Syndrome,7.8,51137,96.6,12.1,11.3,1453,5441,6600,8250,9534,16415,20555,23946,21.3,1.4,31.2,40.3,14.5,14.5,8.9,91.1,56.7,39,58.5,15.9,42.7,13.3,27.3,18.3,28.2,10.8,48.9,7,89.2,51.1,93,28.6,51.2,26.4,71.4,48.8,73.6,83.4,55.4,86.2,19.7,18.4,34.1,34.7,46.9,46.2,46.9,57.5,6.6,49.5,25.8,81.3,6,37.8,19.3
51137,Reported Hepatitis C (1830 year olds),262.1,51137,96.6,12.1,11.3,1453,5441,6600,8250,9534,16415,20555,23946,21.3,1.4,31.2,40.3,14.5,14.5,8.9,91.1,56.7,39,58.5,15.9,42.7,13.3,27.3,18.3,28.2,10.8,48.9,7,89.2,51.1,93,28.6,51.2,26.4,71.4,48.8,73.6,83.4,55.4,86.2,19.7,18.4,34.1,34.7,46.9,46.2,46.9,57.5,6.6,49.5,25.8,81.3,6,37.8,19.3
51139,Diagnosed HIV,4.2,51139,99.4,16.4,15.6,1678,5141,6707,8545,9775,14722,18228,20322,30.9,10.8,38.1,42,18.2,18.1,13.2,86.8,53,30,56.5,18.2,46.1,14,28.8,24,29.5,15.2,53.4,9.4,84.8,46.6,90.6,33.4,52.4,30.5,66.6,47.6,69.5,96.6,90,97.6,26.4,18.1,55.5,30.6,46.7,18.1,51.3,58.4,9.2,50.9,35.2,79.7,6.4,26.5,16.3
51139,ED Heroin Overdose,4.2,51139,99.4,16.4,15.6,1678,5141,6707,8545,9775,14722,18228,20322,30.9,10.8,38.1,42,18.2,18.1,13.2,86.8,53,30,56.5,18.2,46.1,14,28.8,24,29.5,15.2,53.4,9.4,84.8,46.6,90.6,33.4,52.4,30.5,66.6,47.6,69.5,96.6,90,97.6,26.4,18.1,55.5,30.6,46.7,18.1,51.3,58.4,9.2,50.9,35.2,79.7,6.4,26.5,16.3
51139,ED Opioid Overdose,143.3,51139,99.4,16.4,15.6,1678,5141,6707,8545,9775,14722,18228,20322,30.9,10.8,38.1,42,18.2,18.1,13.2,86.8,53,30,56.5,18.2,46.1,14,28.8,24,29.5,15.2,53.4,9.4,84.8,46.6,90.6,33.4,52.4,30.5,66.6,47.6,69.5,96.6,90,97.6,26.4,18.1,55.5,30.6,46.7,18.1,51.3,58.4,9.2,50.9,35.2,79.7,6.4,26.5,16.3
51139,EMS Narcan,25.3,51139,99.4,16.4,15.6,1678,5141,6707,8545,9775,14722,18228,20322,30.9,10.8,38.1,42,18.2,18.1,13.2,86.8,53,30,56.5,18.2,46.1,14,28.8,24,29.5,15.2,53.4,9.4,84.8,46.6,90.6,33.4,52.4,30.5,66.6,47.6,69.5,96.6,90,97.6,26.4,18.1,55.5,30.6,46.7,18.1,51.3,58.4,9.2,50.9,35.2,79.7,6.4,26.5,16.3
51139,Fatal Fentanyl and/or Heroin Overdose,0,51139,99.4,16.4,15.6,1678,5141,6707,8545,9775,14722,18228,20322,30.9,10.8,38.1,42,18.2,18.1,13.2,86.8,53,30,56.5,18.2,46.1,14,28.8,24,29.5,15.2,53.4,9.4,84.8,46.6,90.6,33.4,52.4,30.5,66.6,47.6,69.5,96.6,90,97.6,26.4,18.1,55.5,30.6,46.7,18.1,51.3,58.4,9.2,50.9,35.2,79.7,6.4,26.5,16.3
51139,Fatal Prescription Opioid Overdose,4.2,51139,99.4,16.4,15.6,1678,5141,6707,8545,9775,14722,18228,20322,30.9,10.8,38.1,42,18.2,18.1,13.2,86.8,53,30,56.5,18.2,46.1,14,28.8,24,29.5,15.2,53.4,9.4,84.8,46.6,90.6,33.4,52.4,30.5,66.6,47.6,69.5,96.6,90,97.6,26.4,18.1,55.5,30.6,46.7,18.1,51.3,58.4,9.2,50.9,35.2,79.7,6.4,26.5,16.3
51139,Neonatal Abstinance Syndrome,17.1,51139,99.4,16.4,15.6,1678,5141,6707,8545,9775,14722,18228,20322,30.9,10.8,38.1,42,18.2,18.1,13.2,86.8,53,30,56.5,18.2,46.1,14,28.8,24,29.5,15.2,53.4,9.4,84.8,46.6,90.6,33.4,52.4,30.5,66.6,47.6,69.5,96.6,90,97.6,26.4,18.1,55.5,30.6,46.7,18.1,51.3,58.4,9.2,50.9,35.2,79.7,6.4,26.5,16.3
51139,Reported Hepatitis C (1830 year olds),241.3,51139,99.4,16.4,15.6,1678,5141,6707,8545,9775,14722,18228,20322,30.9,10.8,38.1,42,18.2,18.1,13.2,86.8,53,30,56.5,18.2,46.1,14,28.8,24,29.5,15.2,53.4,9.4,84.8,46.6,90.6,33.4,52.4,30.5,66.6,47.6,69.5,96.6,90,97.6,26.4,18.1,55.5,30.6,46.7,18.1,51.3,58.4,9.2,50.9,35.2,79.7,6.4,26.5,16.3
51141,Diagnosed HIV,0,51141,78.1,21.2,18.8,1599,5107,6282,7608,8315,12262,14809,16229,28.9,3.6,20.2,43.4,19,19.5,17.2,82.8,51.4,30.3,55.8,13.7,28.9,10.5,34.9,40.8,33.7,19.2,58.3,11,80.8,41.7,89,34.2,56.5,29.6,65.8,43.5,70.4,92.4,82,94.6,39.4,25.5,36.4,32.7,39,24.3,41.7,50.2,7.9,36.4,33.1,74.6,4,25.2,3.2
51141,ED Heroin Overdose,5.5,51141,78.1,21.2,18.8,1599,5107,6282,7608,8315,12262,14809,16229,28.9,3.6,20.2,43.4,19,19.5,17.2,82.8,51.4,30.3,55.8,13.7,28.9,10.5,34.9,40.8,33.7,19.2,58.3,11,80.8,41.7,89,34.2,56.5,29.6,65.8,43.5,70.4,92.4,82,94.6,39.4,25.5,36.4,32.7,39,24.3,41.7,50.2,7.9,36.4,33.1,74.6,4,25.2,3.2
51141,ED Opioid Overdose,49.9,51141,78.1,21.2,18.8,1599,5107,6282,7608,8315,12262,14809,16229,28.9,3.6,20.2,43.4,19,19.5,17.2,82.8,51.4,30.3,55.8,13.7,28.9,10.5,34.9,40.8,33.7,19.2,58.3,11,80.8,41.7,89,34.2,56.5,29.6,65.8,43.5,70.4,92.4,82,94.6,39.4,25.5,36.4,32.7,39,24.3,41.7,50.2,7.9,36.4,33.1,74.6,4,25.2,3.2
51141,EMS Narcan,44.3,51141,78.1,21.2,18.8,1599,5107,6282,7608,8315,12262,14809,16229,28.9,3.6,20.2,43.4,19,19.5,17.2,82.8,51.4,30.3,55.8,13.7,28.9,10.5,34.9,40.8,33.7,19.2,58.3,11,80.8,41.7,89,34.2,56.5,29.6,65.8,43.5,70.4,92.4,82,94.6,39.4,25.5,36.4,32.7,39,24.3,41.7,50.2,7.9,36.4,33.1,74.6,4,25.2,3.2
51141,Fatal Fentanyl and/or Heroin Overdose,0,51141,78.1,21.2,18.8,1599,5107,6282,7608,8315,12262,14809,16229,28.9,3.6,20.2,43.4,19,19.5,17.2,82.8,51.4,30.3,55.8,13.7,28.9,10.5,34.9,40.8,33.7,19.2,58.3,11,80.8,41.7,89,34.2,56.5,29.6,65.8,43.5,70.4,92.4,82,94.6,39.4,25.5,36.4,32.7,39,24.3,41.7,50.2,7.9,36.4,33.1,74.6,4,25.2,3.2
51141,Fatal Prescription Opioid Overdose,22.2,51141,78.1,21.2,18.8,1599,5107,6282,7608,8315,12262,14809,16229,28.9,3.6,20.2,43.4,19,19.5,17.2,82.8,51.4,30.3,55.8,13.7,28.9,10.5,34.9,40.8,33.7,19.2,58.3,11,80.8,41.7,89,34.2,56.5,29.6,65.8,43.5,70.4,92.4,82,94.6,39.4,25.5,36.4,32.7,39,24.3,41.7,50.2,7.9,36.4,33.1,74.6,4,25.2,3.2
