EST_HC1_VC66,"Estimate; Total, race and ethnicity; $75,000 to $99,999 - Male - Number"
EST_HC2_VC66,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $75,000 to $99,999 - Male - Number"
EST_HC3_VC66,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $75,000 to $99,999 - Male - Number"
EST_HC4_VC66,"Estimate; Not Hispanic or Latino, one race - White alone; $75,000 to $99,999 - Male - Number"
EST_HC5_VC66,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $75,000 to $99,999 - Male - Number"
EST_HC6_VC66,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $75,000 to $99,999 - Male - Number"
EST_HC7_VC66,"Estimate; Not Hispanic or Latino, one race - Asian alone; $75,000 to $99,999 - Male - Number"
EST_HC8_VC66,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $75,000 to $99,999 - Male - Number"
EST_HC9_VC66,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $75,000 to $99,999 - Male - Number"
EST_HC10_VC66,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $75,000 to $99,999 - Male - Number"
EST_HC11_VC66,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $75,000 to $99,999 - Male - Number"
EST_HC12_VC66,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $75,000 to $99,999 - Male - Number"
EST_HC13_VC66,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $75,000 to $99,999 - Male - Number"
EST_HC14_VC66,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $75,000 to $99,999 - Male - Number"
EST_HC15_VC66,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $75,000 to $99,999 - Male - Number"
EST_HC16_VC66,"Estimate; Balance of not Hispanic or Latino; $75,000 to $99,999 - Male - Number"
EST_HC1_VC67,"Estimate; Total, race and ethnicity; $75,000 to $99,999 - Male - Percent"
EST_HC2_VC67,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $75,000 to $99,999 - Male - Percent"
EST_HC3_VC67,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $75,000 to $99,999 - Male - Percent"
EST_HC4_VC67,"Estimate; Not Hispanic or Latino, one race - White alone; $75,000 to $99,999 - Male - Percent"
EST_HC5_VC67,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $75,000 to $99,999 - Male - Percent"
EST_HC6_VC67,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $75,000 to $99,999 - Male - Percent"
EST_HC7_VC67,"Estimate; Not Hispanic or Latino, one race - Asian alone; $75,000 to $99,999 - Male - Percent"
EST_HC8_VC67,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $75,000 to $99,999 - Male - Percent"
EST_HC9_VC67,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $75,000 to $99,999 - Male - Percent"
EST_HC10_VC67,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $75,000 to $99,999 - Male - Percent"
EST_HC11_VC67,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $75,000 to $99,999 - Male - Percent"
EST_HC12_VC67,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $75,000 to $99,999 - Male - Percent"
EST_HC13_VC67,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $75,000 to $99,999 - Male - Percent"
EST_HC14_VC67,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $75,000 to $99,999 - Male - Percent"
EST_HC15_VC67,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $75,000 to $99,999 - Male - Percent"
EST_HC16_VC67,"Estimate; Balance of not Hispanic or Latino; $75,000 to $99,999 - Male - Percent"
EST_HC1_VC69,"Estimate; Total, race and ethnicity; $75,000 to $99,999 - Female - Number"
EST_HC2_VC69,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $75,000 to $99,999 - Female - Number"
EST_HC3_VC69,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $75,000 to $99,999 - Female - Number"
EST_HC4_VC69,"Estimate; Not Hispanic or Latino, one race - White alone; $75,000 to $99,999 - Female - Number"
EST_HC5_VC69,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $75,000 to $99,999 - Female - Number"
EST_HC6_VC69,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $75,000 to $99,999 - Female - Number"
EST_HC7_VC69,"Estimate; Not Hispanic or Latino, one race - Asian alone; $75,000 to $99,999 - Female - Number"
EST_HC8_VC69,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $75,000 to $99,999 - Female - Number"
EST_HC9_VC69,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $75,000 to $99,999 - Female - Number"
EST_HC10_VC69,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $75,000 to $99,999 - Female - Number"
EST_HC11_VC69,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $75,000 to $99,999 - Female - Number"
EST_HC12_VC69,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $75,000 to $99,999 - Female - Number"
EST_HC13_VC69,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $75,000 to $99,999 - Female - Number"
EST_HC14_VC69,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $75,000 to $99,999 - Female - Number"
EST_HC15_VC69,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $75,000 to $99,999 - Female - Number"
EST_HC16_VC69,"Estimate; Balance of not Hispanic or Latino; $75,000 to $99,999 - Female - Number"
EST_HC1_VC70,"Estimate; Total, race and ethnicity; $75,000 to $99,999 - Female - Percent"
EST_HC2_VC70,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $75,000 to $99,999 - Female - Percent"
EST_HC3_VC70,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $75,000 to $99,999 - Female - Percent"
EST_HC4_VC70,"Estimate; Not Hispanic or Latino, one race - White alone; $75,000 to $99,999 - Female - Percent"
EST_HC5_VC70,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $75,000 to $99,999 - Female - Percent"
EST_HC6_VC70,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $75,000 to $99,999 - Female - Percent"
EST_HC7_VC70,"Estimate; Not Hispanic or Latino, one race - Asian alone; $75,000 to $99,999 - Female - Percent"
EST_HC8_VC70,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $75,000 to $99,999 - Female - Percent"
EST_HC9_VC70,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $75,000 to $99,999 - Female - Percent"
EST_HC10_VC70,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $75,000 to $99,999 - Female - Percent"
EST_HC11_VC70,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $75,000 to $99,999 - Female - Percent"
EST_HC12_VC70,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $75,000 to $99,999 - Female - Percent"
EST_HC13_VC70,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $75,000 to $99,999 - Female - Percent"
EST_HC14_VC70,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $75,000 to $99,999 - Female - Percent"
EST_HC15_VC70,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $75,000 to $99,999 - Female - Percent"
EST_HC16_VC70,"Estimate; Balance of not Hispanic or Latino; $75,000 to $99,999 - Female - Percent"
EST_HC1_VC73,"Estimate; Total, race and ethnicity; $100,000 to $124,999  - Total, both sexes - Number"
EST_HC2_VC73,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $100,000 to $124,999  - Total, both sexes - Number"
EST_HC3_VC73,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $100,000 to $124,999  - Total, both sexes - Number"
EST_HC4_VC73,"Estimate; Not Hispanic or Latino, one race - White alone; $100,000 to $124,999  - Total, both sexes - Number"
EST_HC5_VC73,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $100,000 to $124,999  - Total, both sexes - Number"
EST_HC6_VC73,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $100,000 to $124,999  - Total, both sexes - Number"
EST_HC7_VC73,"Estimate; Not Hispanic or Latino, one race - Asian alone; $100,000 to $124,999  - Total, both sexes - Number"
EST_HC8_VC73,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $100,000 to $124,999  - Total, both sexes - Number"
EST_HC9_VC73,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $100,000 to $124,999  - Total, both sexes - Number"
EST_HC10_VC73,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $100,000 to $124,999  - Total, both sexes - Number"
EST_HC11_VC73,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $100,000 to $124,999  - Total, both sexes - Number"
EST_HC12_VC73,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $100,000 to $124,999  - Total, both sexes - Number"
EST_HC13_VC73,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $100,000 to $124,999  - Total, both sexes - Number"
EST_HC14_VC73,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $100,000 to $124,999  - Total, both sexes - Number"
EST_HC15_VC73,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $100,000 to $124,999  - Total, both sexes - Number"
EST_HC16_VC73,"Estimate; Balance of not Hispanic or Latino; $100,000 to $124,999  - Total, both sexes - Number"
EST_HC1_VC74,"Estimate; Total, race and ethnicity; $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC2_VC74,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC3_VC74,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC4_VC74,"Estimate; Not Hispanic or Latino, one race - White alone; $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC5_VC74,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC6_VC74,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC7_VC74,"Estimate; Not Hispanic or Latino, one race - Asian alone; $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC8_VC74,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC9_VC74,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC10_VC74,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC11_VC74,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC12_VC74,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC13_VC74,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC14_VC74,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC15_VC74,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC16_VC74,"Estimate; Balance of not Hispanic or Latino; $100,000 to $124,999  - Total, both sexes - Percent"
EST_HC1_VC76,"Estimate; Total, race and ethnicity; $100,000 to $124,999  - Male - Number"
EST_HC2_VC76,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $100,000 to $124,999  - Male - Number"
EST_HC3_VC76,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $100,000 to $124,999  - Male - Number"
EST_HC4_VC76,"Estimate; Not Hispanic or Latino, one race - White alone; $100,000 to $124,999  - Male - Number"
EST_HC5_VC76,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $100,000 to $124,999  - Male - Number"
EST_HC6_VC76,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $100,000 to $124,999  - Male - Number"
EST_HC7_VC76,"Estimate; Not Hispanic or Latino, one race - Asian alone; $100,000 to $124,999  - Male - Number"
EST_HC8_VC76,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $100,000 to $124,999  - Male - Number"
EST_HC9_VC76,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $100,000 to $124,999  - Male - Number"
EST_HC10_VC76,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $100,000 to $124,999  - Male - Number"
EST_HC11_VC76,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $100,000 to $124,999  - Male - Number"
EST_HC12_VC76,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $100,000 to $124,999  - Male - Number"
EST_HC13_VC76,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $100,000 to $124,999  - Male - Number"
EST_HC14_VC76,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $100,000 to $124,999  - Male - Number"
EST_HC15_VC76,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $100,000 to $124,999  - Male - Number"
EST_HC16_VC76,"Estimate; Balance of not Hispanic or Latino; $100,000 to $124,999  - Male - Number"
EST_HC1_VC77,"Estimate; Total, race and ethnicity; $100,000 to $124,999  - Male - Percent"
EST_HC2_VC77,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $100,000 to $124,999  - Male - Percent"
EST_HC3_VC77,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $100,000 to $124,999  - Male - Percent"
EST_HC4_VC77,"Estimate; Not Hispanic or Latino, one race - White alone; $100,000 to $124,999  - Male - Percent"
EST_HC5_VC77,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $100,000 to $124,999  - Male - Percent"
EST_HC6_VC77,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $100,000 to $124,999  - Male - Percent"
EST_HC7_VC77,"Estimate; Not Hispanic or Latino, one race - Asian alone; $100,000 to $124,999  - Male - Percent"
EST_HC8_VC77,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $100,000 to $124,999  - Male - Percent"
EST_HC9_VC77,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $100,000 to $124,999  - Male - Percent"
EST_HC10_VC77,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $100,000 to $124,999  - Male - Percent"
EST_HC11_VC77,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $100,000 to $124,999  - Male - Percent"
EST_HC12_VC77,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $100,000 to $124,999  - Male - Percent"
EST_HC13_VC77,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $100,000 to $124,999  - Male - Percent"
EST_HC14_VC77,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $100,000 to $124,999  - Male - Percent"
EST_HC15_VC77,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $100,000 to $124,999  - Male - Percent"
EST_HC16_VC77,"Estimate; Balance of not Hispanic or Latino; $100,000 to $124,999  - Male - Percent"
EST_HC1_VC79,"Estimate; Total, race and ethnicity; $100,000 to $124,999  - Female - Number"
EST_HC2_VC79,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $100,000 to $124,999  - Female - Number"
EST_HC3_VC79,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $100,000 to $124,999  - Female - Number"
