,Year,County,Drug,DeathByYear,Rate,GEOID
2872,2017,Harrisonburg City,Cocaine,0,,51660
2873,2017,Henrico County,Cocaine,5,,51087
2874,2017,Henry County,Cocaine,0,,51089
2875,2017,Highland County,Cocaine,0,,51091
2876,2017,Hopewell City,Cocaine,3,,51670
2877,2017,Isle of Wight County,Cocaine,0,,51093
2878,2017,James City County,Cocaine,0,,51095
2879,2017,King and Queen County,Cocaine,0,,51097
2880,2017,King George County,Cocaine,0,,51099
2881,2017,King William County,Cocaine,0,,51101
2882,2017,Lancaster County,Cocaine,0,,51103
2883,2017,Lee County,Cocaine,0,,51105
2884,2017,Lexington City,Cocaine,0,,51678
2885,2017,Loudoun County,Cocaine,4,,51107
2886,2017,Louisa County,Cocaine,0,,51109
2887,2017,Lunenburg County,Cocaine,0,,51111
2888,2017,Lynchburg City,Cocaine,1,,51680
2889,2017,Madison County,Cocaine,0,,51113
2890,2017,Manassas City,Cocaine,1,,51683
2891,2017,Manassas Park City,Cocaine,0,,51685
2892,2017,Martinsville City,Cocaine,0,,51690
2893,2017,Mathews County,Cocaine,0,,51115
2894,2017,Mecklenburg County,Cocaine,0,,51117
2895,2017,Middlesex County,Cocaine,0,,51119
2896,2017,Montgomery County,Cocaine,0,,51121
2897,2017,Nelson County,Cocaine,0,,51125
2898,2017,New Kent County,Cocaine,0,,51127
2899,2017,Newport News City,Cocaine,6,,51700
2900,2017,Norfolk City,Cocaine,6,,51710
2901,2017,Northampton County,Cocaine,0,,51131
2902,2017,Northumberland County,Cocaine,0,,51133
2903,2017,Norton City,Cocaine,0,,51720
2904,2017,Nottoway County,Cocaine,0,,51135
2905,2017,Orange County,Cocaine,1,,51137
2906,2017,Page County,Cocaine,0,,51139
2907,2017,Patrick County,Cocaine,0,,51141
2908,2017,Petersburg City,Cocaine,2,,51730
2909,2017,Pittsylvania County,Cocaine,1,,51143
2910,2017,Poquoson City,Cocaine,0,,51735
2911,2017,Portsmouth City,Cocaine,1,,51740
2912,2017,Powhatan County,Cocaine,1,,51145
2913,2017,Prince Edward County,Cocaine,0,,51147
2914,2017,Prince George County,Cocaine,0,,51149
2915,2017,Prince William County,Cocaine,4,,51153
2916,2017,Pulaski County,Cocaine,0,,51155
2917,2017,Radford City,Cocaine,0,,51750
2918,2017,Rappahannock County,Cocaine,0,,51157
2919,2017,Richmond City,Cocaine,9,,51760
2920,2017,Richmond County,Cocaine,1,,51760
2921,2017,Roanoke City,Cocaine,7,,51770
2922,2017,Roanoke County,Cocaine,1,,51770
2923,2017,Rockbridge County,Cocaine,0,,51163
2924,2017,Rockingham County,Cocaine,0,,51165
2925,2017,Russell County,Cocaine,0,,51167
2926,2017,Salem City,Cocaine,0,,51775
2927,2017,Scott County,Cocaine,0,,51169
2928,2017,Shenandoah County,Cocaine,1,,51171
2929,2017,Smyth County,Cocaine,0,,51173
2930,2017,Southampton County,Cocaine,0,,51175
2931,2017,Spotsylvania County,Cocaine,2,,51177
2932,2017,Stafford County,Cocaine,1,,51179
2933,2017,Staunton City,Cocaine,0,,51790
2934,2017,Suffolk City,Cocaine,1,,51800
2935,2017,Surry County,Cocaine,0,,51181
2936,2017,Sussex County,Cocaine,0,,51183
2937,2017,Tazewell County,Cocaine,0,,51185
2938,2017,Virginia Beach City,Cocaine,7,,51810
2939,2017,Warren County,Cocaine,1,,51187
2940,2017,Washington County,Cocaine,0,,51191
2941,2017,Waynesboro City,Cocaine,0,,51820
2942,2017,Westmoreland County,Cocaine,0,,51193
2943,2017,Williamsburg City,Cocaine,0,,51830
2944,2017,Winchester City,Cocaine,1,,51840
2945,2017,Wise County,Cocaine,0,,51195
2946,2017,Wythe County,Cocaine,0,,51197
2947,2017,York County,Cocaine,0,,51199
2948,2007,Accomack County,Fentanyl,0,0,51001
2949,2007,Albemarle County,Fentanyl,0,0,51003
2950,2007,Alexandria City,Fentanyl,0,0,51510
2951,2007,Alleghany County,Fentanyl,1,6.1,51005
2952,2007,Amelia County,Fentanyl,0,0,51007
2953,2007,Amherst County,Fentanyl,0,0,51009
2954,2007,Appomattox County,Fentanyl,0,0,51011
2955,2007,Arlington County,Fentanyl,1,0.49,51013
2956,2007,Augusta County,Fentanyl,2,2.82,51015
2957,2007,Bath County,Fentanyl,0,0,51017
2958,2007,Bedford City,Fentanyl,0,0,51019
2959,2007,Bedford County,Fentanyl,0,0,51019
2960,2007,Bland County,Fentanyl,0,0,51021
2961,2007,Botetourt County,Fentanyl,0,0,51023
2962,2007,Bristol City,Fentanyl,0,0,51520
2963,2007,Brunswick County,Fentanyl,0,0,51025
2964,2007,Buchanan County,Fentanyl,0,0,51027
2965,2007,Buckingham County,Fentanyl,0,0,51029
2966,2007,Buena Vista City,Fentanyl,0,0,51530
2967,2007,Campbell County,Fentanyl,1,1.89,51031
2968,2007,Caroline County,Fentanyl,0,0,51033
2969,2007,Carroll County,Fentanyl,1,3.43,51035
2970,2007,Charles City County,Fentanyl,0,0,51036
2971,2007,Charlotte County,Fentanyl,0,0,51037
2972,2007,Charlottesville City,Fentanyl,1,2.43,51540
2973,2007,Chesapeake City,Fentanyl,1,0.46,51550
2974,2007,Chesterfield County,Fentanyl,0,0,51041
2975,2007,Clarke County,Fentanyl,0,0,51043
2976,2007,Colonial Heights City,Fentanyl,0,0,51570
2977,2007,Covington City,Fentanyl,0,0,51580
2978,2007,Craig County,Fentanyl,0,0,51045
2979,2007,Culpeper County,Fentanyl,0,0,51047
2980,2007,Cumberland County,Fentanyl,0,0,51049
2981,2007,Danville City,Fentanyl,0,0,51590
2982,2007,Dickenson County,Fentanyl,0,0,51051
2983,2007,Dinwiddie County,Fentanyl,0,0,51053
2984,2007,Emporia City,Fentanyl,1,17.8,51595
2985,2007,Essex County,Fentanyl,0,0,51057
2986,2007,Fairfax City,Fentanyl,0,0,51600
2987,2007,Fairfax County,Fentanyl,4,0.4,51059
2988,2007,Falls Church City,Fentanyl,0,0,51610
2989,2007,Fauquier County,Fentanyl,1,1.51,51061
2990,2007,Floyd County,Fentanyl,1,6.83,51063
2991,2007,Fluvanna County,Fentanyl,0,0,51065
2992,2007,Franklin City,Fentanyl,0,0,51620
2993,2007,Franklin County,Fentanyl,0,0,51620
2994,2007,Frederick County,Fentanyl,0,0,51069
2995,2007,Fredericksburg City,Fentanyl,0,0,51630
2996,2007,Galax City,Fentanyl,0,0,51640
2997,2007,Giles County,Fentanyl,0,0,51071
2998,2007,Gloucester County,Fentanyl,0,0,51073
2999,2007,Goochland County,Fentanyl,0,0,51075
3000,2007,Grayson County,Fentanyl,0,0,51077
3001,2007,Greene County,Fentanyl,0,0,51079
3002,2007,Greensville County,Fentanyl,0,0,51081
3003,2007,Halifax County,Fentanyl,0,0,51083
3004,2007,Hampton City,Fentanyl,1,0.68,51650
3005,2007,Hanover County,Fentanyl,0,0,51085
3006,2007,Harrisonburg City,Fentanyl,0,0,51660
3007,2007,Henrico County,Fentanyl,0,0,51087
3008,2007,Henry County,Fentanyl,1,1.8,51089
3009,2007,Highland County,Fentanyl,0,0,51091
3010,2007,Hopewell City,Fentanyl,0,0,51670
3011,2007,Isle of Wight County,Fentanyl,0,0,51093
3012,2007,James City County,Fentanyl,0,0,51095
3013,2007,King and Queen County,Fentanyl,0,0,51097
3014,2007,King George County,Fentanyl,0,0,51099
3015,2007,King William County,Fentanyl,0,0,51101
3016,2007,Lancaster County,Fentanyl,0,0,51103
3017,2007,Lee County,Fentanyl,0,0,51105
3018,2007,Lexington City,Fentanyl,0,0,51678
3019,2007,Loudoun County,Fentanyl,1,0.36,51107
3020,2007,Louisa County,Fentanyl,1,3.13,51109
3021,2007,Lunenburg County,Fentanyl,0,0,51111
3022,2007,Lynchburg City,Fentanyl,2,2.81,51680
3023,2007,Madison County,Fentanyl,0,0,51113
3024,2007,Manassas City,Fentanyl,0,0,51683
3025,2007,Manassas Park City,Fentanyl,0,0,51685
3026,2007,Martinsville City,Fentanyl,0,0,51690
3027,2007,Mathews County,Fentanyl,0,0,51115
3028,2007,Mecklenburg County,Fentanyl,0,0,51117
3029,2007,Middlesex County,Fentanyl,0,0,51119
3030,2007,Montgomery County,Fentanyl,1,1.12,51121
3031,2007,Nelson County,Fentanyl,0,0,51125
3032,2007,New Kent County,Fentanyl,0,0,51127
3033,2007,Newport News City,Fentanyl,0,0,51700
3034,2007,Norfolk City,Fentanyl,3,1.27,51710
3035,2007,Northampton County,Fentanyl,0,0,51131
3036,2007,Northumberland County,Fentanyl,0,0,51133
3037,2007,Norton City,Fentanyl,0,0,51720
3038,2007,Nottoway County,Fentanyl,0,0,51135
3039,2007,Orange County,Fentanyl,1,3.08,51137
3040,2007,Page County,Fentanyl,0,0,51139
3041,2007,Patrick County,Fentanyl,0,0,51141
3042,2007,Petersburg City,Fentanyl,0,0,51730
3043,2007,Pittsylvania County,Fentanyl,0,0,51143
3044,2007,Poquoson City,Fentanyl,0,0,51735
3045,2007,Portsmouth City,Fentanyl,1,0.98,51740
3046,2007,Powhatan County,Fentanyl,0,0,51145
3047,2007,Prince Edward County,Fentanyl,0,0,51147
3048,2007,Prince George County,Fentanyl,0,0,51149
3049,2007,Prince William County,Fentanyl,1,0.28,51153
3050,2007,Pulaski County,Fentanyl,1,2.85,51155
3051,2007,Radford City,Fentanyl,0,0,51750
3052,2007,Rappahannock County,Fentanyl,0,0,51157
3053,2007,Richmond City,Fentanyl,0,0,51760
3054,2007,Richmond County,Fentanyl,0,0,51760
3055,2007,Roanoke City,Fentanyl,0,0,51770
3056,2007,Roanoke County,Fentanyl,0,0,51770
3057,2007,Rockbridge County,Fentanyl,0,0,51163
3058,2007,Rockingham County,Fentanyl,0,0,51165
3059,2007,Russell County,Fentanyl,1,3.47,51167
3060,2007,Salem City,Fentanyl,0,0,51775
3061,2007,Scott County,Fentanyl,1,4.39,51169
3062,2007,Shenandoah County,Fentanyl,0,0,51171
3063,2007,Smyth County,Fentanyl,0,0,51173
3064,2007,Southampton County,Fentanyl,0,0,51175
3065,2007,Spotsylvania County,Fentanyl,1,0.84,51177
3066,2007,Stafford County,Fentanyl,2,1.66,51179
3067,2007,Staunton City,Fentanyl,1,4.2,51790
3068,2007,Suffolk City,Fentanyl,1,1.23,51800
3069,2007,Surry County,Fentanyl,0,0,51181
3070,2007,Sussex County,Fentanyl,0,0,51183
3071,2007,Tazewell County,Fentanyl,1,2.28,51185
3072,2007,Virginia Beach City,Fentanyl,3,0.69,51810
3073,2007,Warren County,Fentanyl,0,0,51187
3074,2007,Washington County,Fentanyl,0,0,51191
3075,2007,Waynesboro City,Fentanyl,0,0,51820
3076,2007,Westmoreland County,Fentanyl,0,0,51193
3077,2007,Williamsburg City,Fentanyl,0,0,51830
3078,2007,Winchester City,Fentanyl,0,0,51840
3079,2007,Wise County,Fentanyl,4,9.6,51195
3080,2007,Wythe County,Fentanyl,2,7.01,51197
3081,2007,York County,Fentanyl,0,0,51199
3082,2008,Accomack County,Fentanyl,0,0,51001
3083,2008,Albemarle County,Fentanyl,2,2.13,51003
3084,2008,Alexandria City,Fentanyl,0,0,51510
3085,2008,Alleghany County,Fentanyl,0,0,51005
3086,2008,Amelia County,Fentanyl,0,0,51007
3087,2008,Amherst County,Fentanyl,0,0,51009
3088,2008,Appomattox County,Fentanyl,0,0,51011
3089,2008,Arlington County,Fentanyl,0,0,51013
3090,2008,Augusta County,Fentanyl,2,2.81,51015
3091,2008,Bath County,Fentanyl,0,0,51017
3092,2008,Bedford City,Fentanyl,0,0,51019
3093,2008,Bedford County,Fentanyl,1,1.5,51019
3094,2008,Bland County,Fentanyl,0,0,51021
3095,2008,Botetourt County,Fentanyl,0,0,51023
3096,2008,Bristol City,Fentanyl,0,0,51520
3097,2008,Brunswick County,Fentanyl,0,0,51025
3098,2008,Buchanan County,Fentanyl,1,4.25,51027
3099,2008,Buckingham County,Fentanyl,0,0,51029
3100,2008,Buena Vista City,Fentanyl,0,0,51530
3101,2008,Campbell County,Fentanyl,1,1.89,51031
3102,2008,Caroline County,Fentanyl,0,0,51033
3103,2008,Carroll County,Fentanyl,2,6.86,51035
3104,2008,Charles City County,Fentanyl,0,0,51036
3105,2008,Charlotte County,Fentanyl,0,0,51037
3106,2008,Charlottesville City,Fentanyl,1,2.41,51540
3107,2008,Chesapeake City,Fentanyl,1,0.45,51550
3108,2008,Chesterfield County,Fentanyl,4,1.32,51041
3109,2008,Clarke County,Fentanyl,0,0,51043
3110,2008,Colonial Heights City,Fentanyl,0,0,51570
3111,2008,Covington City,Fentanyl,0,0,51580
3112,2008,Craig County,Fentanyl,1,19.66,51045
3113,2008,Culpeper County,Fentanyl,0,0,51047
3114,2008,Cumberland County,Fentanyl,0,0,51049
3115,2008,Danville City,Fentanyl,0,0,51590
3116,2008,Dickenson County,Fentanyl,1,6.1,51051
3117,2008,Dinwiddie County,Fentanyl,1,3.83,51053
3118,2008,Emporia City,Fentanyl,0,0,51595
3119,2008,Essex County,Fentanyl,0,0,51057
3120,2008,Fairfax City,Fentanyl,0,0,51600
3121,2008,Fairfax County,Fentanyl,0,0,51059
3122,2008,Falls Church City,Fentanyl,0,0,51610
3123,2008,Fauquier County,Fentanyl,0,0,51061
3124,2008,Floyd County,Fentanyl,0,0,51063
3125,2008,Fluvanna County,Fentanyl,0,0,51065
3126,2008,Franklin City,Fentanyl,0,0,51620
3127,2008,Franklin County,Fentanyl,0,0,51620
3128,2008,Frederick County,Fentanyl,1,1.35,51069
3129,2008,Fredericksburg City,Fentanyl,0,0,51630
3130,2008,Galax City,Fentanyl,0,0,51640
3131,2008,Giles County,Fentanyl,0,0,51071
3132,2008,Gloucester County,Fentanyl,0,0,51073
3133,2008,Goochland County,Fentanyl,0,0,51075
3134,2008,Grayson County,Fentanyl,0,0,51077
3135,2008,Greene County,Fentanyl,0,0,51079
3136,2008,Greensville County,Fentanyl,0,0,51081
3137,2008,Halifax County,Fentanyl,0,0,51083
3138,2008,Hampton City,Fentanyl,0,0,51650
3139,2008,Hanover County,Fentanyl,0,0,51085
3140,2008,Harrisonburg City,Fentanyl,0,0,51660
3141,2008,Henrico County,Fentanyl,0,0,51087
3142,2008,Henry County,Fentanyl,3,5.42,51089
3143,2008,Highland County,Fentanyl,0,0,51091
3144,2008,Hopewell City,Fentanyl,1,4.32,51670
3145,2008,Isle of Wight County,Fentanyl,0,0,51093
3146,2008,James City County,Fentanyl,2,3.2,51095
3147,2008,King and Queen County,Fentanyl,0,0,51097
3148,2008,King George County,Fentanyl,1,4.32,51099
3149,2008,King William County,Fentanyl,0,0,51101
3150,2008,Lancaster County,Fentanyl,0,0,51103
3151,2008,Lee County,Fentanyl,1,4.26,51105
3152,2008,Lexington City,Fentanyl,0,0,51678
3153,2008,Loudoun County,Fentanyl,1,0.34,51107
3154,2008,Louisa County,Fentanyl,1,3.06,51109
3155,2008,Lunenburg County,Fentanyl,0,0,51111
3156,2008,Lynchburg City,Fentanyl,0,0,51680
3157,2008,Madison County,Fentanyl,0,0,51113
3158,2008,Manassas City,Fentanyl,0,0,51683
3159,2008,Manassas Park City,Fentanyl,0,0,51685
3160,2008,Martinsville City,Fentanyl,0,0,51690
3161,2008,Mathews County,Fentanyl,0,0,51115
3162,2008,Mecklenburg County,Fentanyl,0,0,51117
3163,2008,Middlesex County,Fentanyl,0,0,51119
3164,2008,Montgomery County,Fentanyl,3,3.33,51121
3165,2008,Nelson County,Fentanyl,0,0,51125
3166,2008,New Kent County,Fentanyl,0,0,51127
3167,2008,Newport News City,Fentanyl,1,0.56,51700
3168,2008,Norfolk City,Fentanyl,2,0.85,51710
3169,2008,Northampton County,Fentanyl,0,0,51131
3170,2008,Northumberland County,Fentanyl,1,7.74,51133
3171,2008,Norton City,Fentanyl,1,27.01,51720
3172,2008,Nottoway County,Fentanyl,0,0,51135
3173,2008,Orange County,Fentanyl,1,3.02,51137
3174,2008,Page County,Fentanyl,0,0,51139
3175,2008,Patrick County,Fentanyl,0,0,51141
3176,2008,Petersburg City,Fentanyl,2,6.08,51730
3177,2008,Pittsylvania County,Fentanyl,1,1.64,51143
3178,2008,Poquoson City,Fentanyl,0,0,51735
3179,2008,Portsmouth City,Fentanyl,1,0.99,51740
3180,2008,Powhatan County,Fentanyl,0,0,51145
3181,2008,Prince Edward County,Fentanyl,0,0,51147
3182,2008,Prince George County,Fentanyl,0,0,51149
3183,2008,Prince William County,Fentanyl,2,0.55,51153
3184,2008,Pulaski County,Fentanyl,1,2.86,51155
3185,2008,Radford City,Fentanyl,1,6.2,51750
3186,2008,Rappahannock County,Fentanyl,0,0,51157
3187,2008,Richmond City,Fentanyl,2,0.99,51760
3188,2008,Richmond County,Fentanyl,0,0,51760
3189,2008,Roanoke City,Fentanyl,2,2.15,51770
3190,2008,Roanoke County,Fentanyl,1,1.1,51770
3191,2008,Rockbridge County,Fentanyl,0,0,51163
3192,2008,Rockingham County,Fentanyl,0,0,51165
3193,2008,Russell County,Fentanyl,2,6.94,51167
3194,2008,Salem City,Fentanyl,0,0,51775
3195,2008,Scott County,Fentanyl,1,4.38,51169
3196,2008,Shenandoah County,Fentanyl,0,0,51171
3197,2008,Smyth County,Fentanyl,0,0,51173
3198,2008,Southampton County,Fentanyl,0,0,51175
3199,2008,Spotsylvania County,Fentanyl,0,0,51177
3200,2008,Stafford County,Fentanyl,0,0,51179
3201,2008,Staunton City,Fentanyl,1,4.17,51790
3202,2008,Suffolk City,Fentanyl,0,0,51800
3203,2008,Surry County,Fentanyl,0,0,51181
3204,2008,Sussex County,Fentanyl,0,0,51183
3205,2008,Tazewell County,Fentanyl,3,6.85,51185
3206,2008,Virginia Beach City,Fentanyl,5,1.15,51810
3207,2008,Warren County,Fentanyl,0,0,51187
3208,2008,Washington County,Fentanyl,0,0,51191
3209,2008,Waynesboro City,Fentanyl,0,0,51820
3210,2008,Westmoreland County,Fentanyl,0,0,51193
3211,2008,Williamsburg City,Fentanyl,0,0,51830
3212,2008,Winchester City,Fentanyl,0,0,51840
3213,2008,Wise County,Fentanyl,0,0,51195
3214,2008,Wythe County,Fentanyl,3,10.43,51197
3215,2008,York County,Fentanyl,1,1.64,51199
3216,2009,Accomack County,Fentanyl,0,0,51001
3217,2009,Albemarle County,Fentanyl,0,0,51003
3218,2009,Alexandria City,Fentanyl,1,0.67,51510
3219,2009,Alleghany County,Fentanyl,0,0,51005
3220,2009,Amelia County,Fentanyl,0,0,51007
3221,2009,Amherst County,Fentanyl,0,0,51009
3222,2009,Appomattox County,Fentanyl,0,0,51011
3223,2009,Arlington County,Fentanyl,0,0,51013
3224,2009,Augusta County,Fentanyl,2,2.78,51015
3225,2009,Bath County,Fentanyl,0,0,51017
3226,2009,Bedford City,Fentanyl,0,0,51019
3227,2009,Bedford County,Fentanyl,0,0,51019
3228,2009,Bland County,Fentanyl,0,0,51021
3229,2009,Botetourt County,Fentanyl,0,0,51023
3230,2009,Bristol City,Fentanyl,0,0,51520
3231,2009,Brunswick County,Fentanyl,0,0,51025
3232,2009,Buchanan County,Fentanyl,1,4.37,51027
3233,2009,Buckingham County,Fentanyl,0,0,51029
3234,2009,Buena Vista City,Fentanyl,0,0,51530
3235,2009,Campbell County,Fentanyl,1,1.89,51031
3236,2009,Caroline County,Fentanyl,0,0,51033
3237,2009,Carroll County,Fentanyl,0,0,51035
3238,2009,Charles City County,Fentanyl,0,0,51036
3239,2009,Charlotte County,Fentanyl,0,0,51037
3240,2009,Charlottesville City,Fentanyl,0,0,51540
3241,2009,Chesapeake City,Fentanyl,1,0.45,51550
3242,2009,Chesterfield County,Fentanyl,0,0,51041
3243,2009,Clarke County,Fentanyl,0,0,51043
3244,2009,Colonial Heights City,Fentanyl,0,0,51570
3245,2009,Covington City,Fentanyl,0,0,51580
3246,2009,Craig County,Fentanyl,0,0,51045
3247,2009,Culpeper County,Fentanyl,0,0,51047
3248,2009,Cumberland County,Fentanyl,0,0,51049
3249,2009,Danville City,Fentanyl,1,2.25,51590
3250,2009,Dickenson County,Fentanyl,0,0,51051
3251,2009,Dinwiddie County,Fentanyl,0,0,51053
3252,2009,Emporia City,Fentanyl,0,0,51595
3253,2009,Essex County,Fentanyl,0,0,51057
3254,2009,Fairfax City,Fentanyl,0,0,51600
3255,2009,Fairfax County,Fentanyl,0,0,51059
3256,2009,Falls Church City,Fentanyl,0,0,51610
3257,2009,Fauquier County,Fentanyl,0,0,51061
3258,2009,Floyd County,Fentanyl,0,0,51063
3259,2009,Fluvanna County,Fentanyl,0,0,51065
3260,2009,Franklin City,Fentanyl,0,0,51620
3261,2009,Franklin County,Fentanyl,1,1.93,51620
3262,2009,Frederick County,Fentanyl,1,1.33,51069
3263,2009,Fredericksburg City,Fentanyl,0,0,51630
3264,2009,Galax City,Fentanyl,0,0,51640
3265,2009,Giles County,Fentanyl,0,0,51071
3266,2009,Gloucester County,Fentanyl,2,5.1,51073
3267,2009,Goochland County,Fentanyl,0,0,51075
3268,2009,Grayson County,Fentanyl,0,0,51077
3269,2009,Greene County,Fentanyl,0,0,51079
3270,2009,Greensville County,Fentanyl,0,0,51081
3271,2009,Halifax County,Fentanyl,0,0,51083
3272,2009,Hampton City,Fentanyl,0,0,51650
3273,2009,Hanover County,Fentanyl,1,1,51085
3274,2009,Harrisonburg City,Fentanyl,0,0,51660
3275,2009,Henrico County,Fentanyl,0,0,51087
3276,2009,Henry County,Fentanyl,2,3.64,51089
3277,2009,Highland County,Fentanyl,0,0,51091
3278,2009,Hopewell City,Fentanyl,0,0,51670
3279,2009,Isle of Wight County,Fentanyl,0,0,51093
3280,2009,James City County,Fentanyl,0,0,51095
3281,2009,King and Queen County,Fentanyl,1,14.71,51097
3282,2009,King George County,Fentanyl,0,0,51099
3283,2009,King William County,Fentanyl,0,0,51101
3284,2009,Lancaster County,Fentanyl,0,0,51103
3285,2009,Lee County,Fentanyl,1,3.97,51105
3286,2009,Lexington City,Fentanyl,0,0,51678
3287,2009,Loudoun County,Fentanyl,1,0.33,51107
3288,2009,Louisa County,Fentanyl,0,0,51109
3289,2009,Lunenburg County,Fentanyl,0,0,51111
3290,2009,Lynchburg City,Fentanyl,0,0,51680
3291,2009,Madison County,Fentanyl,0,0,51113
3292,2009,Manassas City,Fentanyl,0,0,51683
3293,2009,Manassas Park City,Fentanyl,0,0,51685
3294,2009,Martinsville City,Fentanyl,0,0,51690
3295,2009,Mathews County,Fentanyl,0,0,51115
3296,2009,Mecklenburg County,Fentanyl,0,0,51117
3297,2009,Middlesex County,Fentanyl,0,0,51119
3298,2009,Montgomery County,Fentanyl,2,2.2,51121
3299,2009,Nelson County,Fentanyl,0,0,51125
3300,2009,New Kent County,Fentanyl,0,0,51127
3301,2009,Newport News City,Fentanyl,0,0,51700
3302,2009,Norfolk City,Fentanyl,0,0,51710
3303,2009,Northampton County,Fentanyl,0,0,51131
3304,2009,Northumberland County,Fentanyl,0,0,51133
3305,2009,Norton City,Fentanyl,0,0,51720
3306,2009,Nottoway County,Fentanyl,0,0,51135
3307,2009,Orange County,Fentanyl,0,0,51137
3308,2009,Page County,Fentanyl,0,0,51139
3309,2009,Patrick County,Fentanyl,0,0,51141
3310,2009,Petersburg City,Fentanyl,0,0,51730
3311,2009,Pittsylvania County,Fentanyl,0,0,51143
